Timestamp,MetaX,MetaY,MetaZ,LidarID,LidarX,LidarY,Width,Length,Rotation,ClassType,Height
1714682786.6344438,0,0,0,172397197,105.34339904785156,-119.5962906,0.43997782468795776,0.4485783278942108,3.935947895050049,10,1.399999976158142
1714682786.6345146,0,0,0,542186870,82.39910125732422,-99.07160187,0.440232515,0.4446354806423187,1.1764161586761475,10,1.399999976158142
1714682786.6345665,0,0,0,52312315,80.34355926513672,-132.5927734,0.43955349922180176,0.441614568,1.9965914487838745,10,1.399999976158142
1714682786.6346135,0,0,0,875862262,77.09491729736328,-113.9967117,0.4400288164615631,0.4422916769981384,1.8940480947494507,10,1.399999976158142
1714682786.6346617,0,0,0,700599087,83.85199737548828,-80.84997559,0.44030675292015076,0.4425812065601349,-1.577607512,10,1.399999976158142
1714682786.6347098,0,0,0,88153632,54.53198242,-118.8676758,0.440161794,0.4463416039943695,0.37568289041519165,10,1.399999976158142
1714682786.6347597,0,0,0,931196426,72.49942016601562,-102.3665848,0.4396619200706482,0.4427732825279236,6.757491111755371,10,1.399999976158142
1714682786.6348095,0,0,0,823169270,134.3353729248047,-119.46978,0.44074660539627075,0.4457419514656067,1.7129158973693848,10,1.399999976158142
1714682786.6348603,0,0,0,938410564,120.46810913085938,-119.4411926,0.440702885,0.4429810643196106,1.6204711198806763,10,1.399999976158142
1714682786.6349103,0,0,0,674012579,85.47563934326172,-73.07089233,0.44023627042770386,0.46656540036201477,1.6727010011672974,10,1.399999976158142
1714682786.6349611,0,0,0,979735227,59.117942810058594,-109.9419632,0.4391540288925171,0.4464366137981415,3.4969186782836914,10,1.399999976158142
1714682786.6350107,0,0,0,56601720,59.080543518066406,-112.7195358,0.43945780396461487,0.44828343391418457,0.4881017804145813,10,1.399999976158142
1714682786.6350617,0,0,0,589728429,58.734317779541016,-118.0694275,0.4386238157749176,0.44837111234664917,3.530867576599121,10,1.399999976158142
1714682786.635096,0,0,0,213984392,84.72563171386719,-76.84425354,0.4396592378616333,0.4436698257923126,1.5649590492248535,10,1.399999976158142
1714682786.6351213,0,0,0,375875483,112.63041687011719,-115.770752,0.4392845332622528,0.771837592,0.13359437882900238,13,1.399999976158142
1714682786.635147,0,0,0,72069833,75.59896087646484,-113.2455139,0.44012367725372314,0.4446619749069214,2.6931233406066895,10,1.399999976158142
1714682786.6351728,0,0,0,251213704,81.01443481445312,-158.9911194,0.4407096803188324,0.44322457909584045,1.7673757076263428,10,1.399999976158142
1714682786.635227,0,0,0,312307292,82.22897338867188,-152.1672058,0.4401596188545227,0.4390786290168762,1.484991192817688,10,1.399999976158142
1714682786.6352532,0,0,0,369212369,79.64895629882812,-133.8527374,0.4404616355895996,0.4423713684082031,1.8281618356704712,10,1.399999976158142
1714682786.6352787,0,0,0,925182168,75.32446289,-67.70800781,0.4400700330734253,0.4411160945892334,2.781677722930908,10,1.399999976158142
1714682786.8055506,-2.668926,0.2148697,16.68335,172397197,105.61439514160156,-119.575676,0.43998488783836365,0.4485558569431305,4.3053388595581055,10,1.399999976158142
1714682786.8055708,-2.668926,0.2148697,16.68335,542186870,82.56066895,-98.86375427,0.440233439,0.4446330964565277,1.0143238306045532,10,1.399999976158142
1714682786.8055818,-2.668926,0.2148697,16.68335,52312315,80.30529022216797,-132.8120422,0.439555824,0.44161826372146606,1.9777666330337524,10,1.399999976158142
1714682786.805592,-2.668926,0.2148697,16.68335,875862262,77.02548217773438,-114.0996323,0.44003191590309143,0.44229474663734436,1.93307364,10,1.399999976158142
1714682786.8056023,-2.668926,0.2148697,16.68335,700599087,83.86277008,-80.61552429,0.4403074383735657,0.442589134,-1.50040555,10,1.399999976158142
1714682786.805612,-2.668926,0.2148697,16.68335,88153632,54.281944274902344,-118.8409195,0.440161794,0.4463416039943695,0.37568289041519165,10,1.399999976158142
1714682786.8056219,-2.668926,0.2148697,16.68335,931196426,72.25345611572266,-102.1967087,0.43966031074523926,0.44273117184638977,6.676173686981201,10,1.399999976158142
1714682786.8056326,-2.668926,0.2148697,16.68335,823169270,134.5692138671875,-119.4818268,0.44074660539627075,0.4457419514656067,1.7129158973693848,10,1.399999976158142
1714682786.8056426,-2.668926,0.2148697,16.68335,938410564,120.57783508300781,-119.4203262,0.4407024681568146,0.4429718554019928,1.6331714391708374,10,1.399999976158142
1714682786.8056521,-2.668926,0.2148697,16.68335,674012579,85.48764801,-72.75746155,0.44023412466049194,0.46887168288230896,1.7182499170303345,10,1.399999976158142
1714682786.8056617,-2.668926,0.2148697,16.68335,979735227,58.75359344482422,-109.9594574,0.4391896724700928,0.44642049074172974,3.4764902591705322,10,1.399999976158142
1714682786.8056715,-2.668926,0.2148697,16.68335,56601720,59.37457275390625,-112.624588,0.4394727647304535,0.4479999244213104,0.3644973933696747,10,1.399999976158142
1714682786.8056812,-2.668926,0.2148697,16.68335,589728429,58.47313690185547,-118.243103,0.4386238157749176,0.44837111234664917,3.530867576599121,10,1.399999976158142
1714682786.8056905,-2.668926,0.2148697,16.68335,213984392,84.73796081542969,-76.55456543,0.4396800696849823,0.4438478350639343,1.570541262626648,10,1.399999976158142
1714682787,-2.668926,0.2148697,16.68335,375875483,113.32328796386719,-115.74263,0.4392913579940796,0.772193968,0.1403784602880478,13,1.399999976158142
1714682786.8057098,-2.668926,0.2148697,16.68335,72069833,75.60638427734375,-113.4164505,0.44012972712516785,0.44467219710350037,2.702455997467041,10,1.399999976158142
1714682786.8057196,-2.668926,0.2148697,16.68335,251213704,81.01828002929688,-158.7401276,0.44068604707717896,0.44314488768577576,1.7117640972137451,10,1.399999976158142
1714682787,-2.668926,0.2148697,16.68335,312307292,82.22425842285156,-151.8152771,0.440100759,0.4391293227672577,1.4680112600326538,10,1.399999976158142
1714682786.8057399,-2.668926,0.2148697,16.68335,369212369,79.60321044921875,-134.1351318,0.4405575692653656,0.44294315576553345,1.8077863454818726,10,1.399999976158142
1714682786.8057492,-2.668926,0.2148697,16.68335,925182168,75.27078247070312,-67.91158295,0.4401826858520508,0.4410839080810547,2.7579853534698486,10,1.399999976158142
1714682786.805759,-2.668926,0.2148697,16.68335,862642948,77.87644196,-114.8897705,0.43950676918029785,0.4432886838912964,2.281357526779175,10,1.399999976158142
1714682786.908823,-2.668481,0.2133365,16.68174,172397197,105.74151611328125,-119.5698166,0.4399872422218323,0.4485403001308441,4.290264606,10,1.399999976158142
1714682786.9088533,-2.668481,0.2133365,16.68174,542186870,82.66501617,-98.73332214,0.4402366876602173,0.4446433186531067,0.9798794984817505,10,1.399999976158142
1714682786.908871,-2.668481,0.2133365,16.68174,52312315,80.15985107421875,-133.2315674,0.43955790996551514,0.44160574674606323,1.9136089086532593,10,1.399999976158142
1714682786.9088874,-2.668481,0.2133365,16.68174,875862262,77.00799560546875,-114.1360855,0.4400350749492645,0.4422985315322876,1.9353532791137695,10,1.399999976158142
1714682786.9089053,-2.668481,0.2133365,16.68174,700599087,83.85555267333984,-80.48179626,0.4403080940246582,0.44259506464004517,-1.492581725,10,1.399999976158142
1714682786.9089239,-2.668481,0.2133365,16.68174,88153632,54.15692138671875,-118.8275452,0.440161794,0.4463416039943695,0.37568289041519165,10,1.399999976158142
1714682786.908942,-2.668481,0.2133365,16.68174,931196426,72.08448791503906,-102.2136612,0.4396595060825348,0.44272828102111816,6.634963512420654,10,1.399999976158142
1714682786.9089603,-2.668481,0.2133365,16.68174,823169270,134.68612670898438,-119.4878464,0.44074660539627075,0.4457419514656067,1.7129158973693848,10,1.399999976158142
1714682786.9090416,-2.668481,0.2133365,16.68174,938410564,120.65951538085938,-119.4136734,0.44070130586624146,0.4429754316806793,1.624368429,10,1.399999976158142
1714682786.909054,-2.668481,0.2133365,16.68174,674012579,85.50063324,-72.61051941,0.44023725390434265,0.4693436622619629,1.6893792152404785,10,1.399999976158142
1714682786.9090636,-2.668481,0.2133365,16.68174,979735227,58.60486984,-109.9841309,0.4392196238040924,0.44638898968696594,3.3166048526763916,10,1.399999976158142
1714682786.909073,-2.668481,0.2133365,16.68174,56601720,59.499088287353516,-112.590065,0.4394620656967163,0.44791996479034424,0.323665977,10,1.399999976158142
1714682786.9090827,-2.668481,0.2133365,16.68174,589728429,58.342552185058594,-118.3299484,0.4386238157749176,0.44837111234664917,3.530867576599121,10,1.399999976158142
1714682786.9090922,-2.668481,0.2133365,16.68174,213984392,84.74258422851562,-76.4006958,0.43969622254371643,0.44385603070259094,1.5811511278152466,10,1.399999976158142
1714682786.9091017,-2.668481,0.2133365,16.68174,375875483,113.67144012451172,-115.7060318,0.43928730487823486,0.7722470164299011,0.14353154599666595,13,1.399999976158142
1714682786.9091113,-2.668481,0.2133365,16.68174,72069833,75.62773895263672,-113.5168686,0.44012752175331116,0.44464895129203796,2.6876654624938965,10,1.399999976158142
1714682786.9091208,-2.668481,0.2133365,16.68174,251213704,81.01545715332031,-158.6251221,0.44069039821624756,0.44313553,1.6254740953445435,10,1.399999976158142
1714682786.9091303,-2.668481,0.2133365,16.68174,312307292,82.22254180908203,-151.6688538,0.44009876251220703,0.43916764855384827,1.4431121349334717,10,1.399999976158142
1714682786.9091396,-2.668481,0.2133365,16.68174,369212369,79.58152770996094,-134.2780304,0.4405796527862549,0.44283270835876465,1.7979224920272827,10,1.399999976158142
1714682786.9091492,-2.668481,0.2133365,16.68174,925182168,75.28252410888672,-68.04954529,0.4401826858520508,0.4410839080810547,2.7579853534698486,10,1.399999976158142
1714682787.0214097,-2.670119,0.2107681,16.6804,172397197,105.8703842163086,-119.5877609,0.4399872422218323,0.4485207498073578,4.261535167694092,10,1.399999976158142
1714682787.0214288,-2.670119,0.2107681,16.6804,542186870,82.77172852,-98.61977386,0.44023868441581726,0.44465354084968567,0.9592198729515076,10,1.399999976158142
1714682787.0214393,-2.670119,0.2107681,16.6804,52312315,80.09030914,-133.3481903,0.4395575225353241,0.4415963888168335,1.8898673057556152,10,1.399999976158142
1714682787.0214489,-2.670119,0.2107681,16.6804,875862262,76.99112701416016,-114.2378464,0.44003304839134216,0.4422977864742279,1.9093319177627563,10,1.399999976158142
1714682787.0214584,-2.670119,0.2107681,16.6804,700599087,83.84558105,-80.35881042,0.4403074383735657,0.4426009953022003,-1.521619558,10,1.399999976158142
1714682787.021468,-2.670119,0.2107681,16.6804,88153632,54.065887451171875,-118.9425278,0.44016218185424805,0.44634681940078735,0.3684839606285095,10,1.399999976158142
1714682787.0214777,-2.670119,0.2107681,16.6804,931196426,71.95985412597656,-102.1598587,0.4396611750125885,0.44270989298820496,6.225650787353516,10,1.399999976158142
1714682787.021487,-2.670119,0.2107681,16.6804,823169270,134.87286376953125,-119.4763184,0.44074028730392456,0.4457189440727234,1.6826541423797607,10,1.399999976158142
1714682787.0214965,-2.670119,0.2107681,16.6804,938410564,120.74589538574219,-119.4299164,0.44070109724998474,0.442973256,1.6130911111831665,10,1.399999976158142
1714682787.021506,-2.670119,0.2107681,16.6804,674012579,85.49895477294922,-72.4866333,0.44023898243904114,0.46935173869132996,1.6795240640640259,10,1.399999976158142
1714682787.0215154,-2.670119,0.2107681,16.6804,979735227,58.46765137,-110.0066452,0.43923959136009216,0.44637686014175415,3.211127758026123,10,1.399999976158142
1714682787.0215244,-2.670119,0.2107681,16.6804,56601720,59.60345458984375,-112.5675049,0.4394560754299164,0.44784659147262573,0.3020731806755066,10,1.399999976158142
1714682787.0215337,-2.670119,0.2107681,16.6804,589728429,58.21195983886719,-118.4167862,0.4386238157749176,0.44837111234664917,3.530867576599121,10,1.399999976158142
1714682787.021543,-2.670119,0.2107681,16.6804,213984392,84.73793029785156,-76.25704956,0.4397159814834595,0.44389620423316956,1.5478508472442627,10,1.399999976158142
1714682787.0215523,-2.670119,0.2107681,16.6804,375875483,114.0157470703125,-115.6761017,0.4392881989479065,0.7720390558242798,0.14711667597293854,13,1.399999976158142
1714682787.021562,-2.670119,0.2107681,16.6804,72069833,75.62745666503906,-113.6081085,0.44014546275138855,0.4445459842681885,2.6374123096466064,10,1.399999976158142
1714682787.0215716,-2.670119,0.2107681,16.6804,251213704,80.99966430664062,-158.5119019,0.44066905975341797,0.4430600702762604,1.8515419960021973,10,1.399999976158142
1714682787.0215807,-2.670119,0.2107681,16.6804,312307292,82.20977783203125,-151.5237579,0.44010815024375916,0.4392893612384796,1.660381794,10,1.399999976158142
1714682787,-2.670119,0.2107681,16.6804,369212369,79.59281921386719,-134.4063416,0.4405485987663269,0.44275084137916565,1.771151065826416,10,1.399999976158142
1714682787.0215995,-2.670119,0.2107681,16.6804,925182168,75.29425811767578,-68.18750763,0.4401826858520508,0.4410839080810547,2.7579853534698486,10,1.399999976158142
1714682787.0216086,-2.670119,0.2107681,16.6804,17481966,72.16891479492188,-105.5522995,0.4371732473373413,0.6612718105316162,3.0624942779541016,13,1.399999976158142
1714682787.1341987,-2.670913,0.2092141,16.67854,172397197,106.00051879882812,-119.594162,0.43998897075653076,0.448490173,4.453344345092773,10,1.399999976158142
1714682787.1342177,-2.670913,0.2092141,16.67854,542186870,82.88753509521484,-98.51463318,0.440241277,0.4446563124656677,1.0782145261764526,10,1.399999976158142
1714682787.134228,-2.670913,0.2092141,16.67854,52312315,80.03399658203125,-133.4361115,0.43955522775650024,0.44158583879470825,1.8971784114837646,10,1.399999976158142
1714682787.1342382,-2.670913,0.2092141,16.67854,875862262,76.92580414,-114.2454453,0.44003424048423767,0.44229960441589355,1.9293655157089233,10,1.399999976158142
1714682787.134249,-2.670913,0.2092141,16.67854,700599087,83.82899475097656,-80.2354126,0.44030678272247314,0.4426048994064331,-1.527449965,10,1.399999976158142
1714682787.1342585,-2.670913,0.2092141,16.67854,88153632,53.94436264038086,-118.9423523,0.44016218185424805,0.44634681940078735,0.3684839606285095,10,1.399999976158142
1714682787.134268,-2.670913,0.2092141,16.67854,931196426,71.77394867,-102.1669464,0.4396628141403198,0.4427054524421692,6.066145420074463,10,1.399999976158142
1714682787.1342776,-2.670913,0.2092141,16.67854,823169270,134.99832153320312,-119.4801941,0.44074028730392456,0.4457189440727234,1.6826541423797607,10,1.399999976158142
1714682787.134287,-2.670913,0.2092141,16.67854,938410564,120.84333801269531,-119.449173,0.4406990110874176,0.4429720640182495,1.6047935485839844,10,1.399999976158142
1714682787.1342964,-2.670913,0.2092141,16.67854,674012579,85.50436401367188,-72.38812256,0.4402379095554352,0.46942079067230225,1.6415623426437378,10,1.399999976158142
1714682787.1343057,-2.670913,0.2092141,16.67854,979735227,58.304481506347656,-110.0168228,0.43923959136009216,0.44637686014175415,3.211127758026123,10,1.399999976158142
1714682787.1343153,-2.670913,0.2092141,16.67854,56601720,59.73192596435547,-112.5236359,0.439454585,0.4477534890174866,0.2955293655395508,10,1.399999976158142
1714682787.1343246,-2.670913,0.2092141,16.67854,589728429,58.08137512207031,-118.503624,0.4386238157749176,0.44837111234664917,3.530867576599121,10,1.399999976158142
1714682787.1343338,-2.670913,0.2092141,16.67854,213984392,84.75817871,-76.09043884,0.43972334265708923,0.4438241422176361,1.4741493463516235,10,1.399999976158142
1714682787.134387,-2.670913,0.2092141,16.67854,375875483,114.3493652,-115.6683655,0.4393032491207123,0.7688978314399719,0.14824053645133972,13,1.399999976158142
1714682787.134398,-2.670913,0.2092141,16.67854,72069833,75.62940216064453,-113.7118988,0.44014307856559753,0.44442635774612427,2.602020740509033,10,1.399999976158142
1714682787.1344078,-2.670913,0.2092141,16.67854,251213704,80.99887084960938,-158.4116669,0.44065845012664795,0.4429467022418976,1.876333236694336,10,1.399999976158142
1714682787.134417,-2.670913,0.2092141,16.67854,312307292,82.18721771240234,-151.3848724,0.44011721,0.43932363390922546,1.7121483087539673,10,1.399999976158142
1714682787.1344264,-2.670913,0.2092141,16.67854,369212369,79.59356689453125,-134.553421,0.4405367374420166,0.4426610469818115,1.7602342367172241,10,1.399999976158142
1714682787.134436,-2.670913,0.2092141,16.67854,925182168,75.30599212646484,-68.32546997,0.4401826858520508,0.4410839080810547,2.7579853534698486,10,1.399999976158142
1714682787.1344454,-2.670913,0.2092141,16.67854,17481966,72.17144012451172,-105.5435791,0.43741464614868164,0.6513261795043945,3.0654640197753906,13,1.399999976158142
1714682787.2450597,-2.671575,0.2088599,16.67668,172397197,106.12775421142578,-119.6094971,0.4399901330471039,0.4484579861164093,4.352911472320557,10,1.399999976158142
1714682787.245079,-2.671575,0.2088599,16.67668,542186870,83.01361083984375,-98.41694641,0.4402426481246948,0.4446541666984558,1.2128223180770874,10,1.399999976158142
1714682787.2450895,-2.671575,0.2088599,16.67668,52312315,80.12161254882812,-133.5408936,0.43955421447753906,0.44157904386520386,1.885729193687439,10,1.399999976158142
1714682787.2450998,-2.671575,0.2088599,16.67668,875862262,76.86111450195312,-114.2262115,0.44003546237945557,0.442289799,1.9653480052947998,10,1.399999976158142
1714682787.2451093,-2.671575,0.2088599,16.67668,700599087,83.80611419677734,-80.11805725,0.44030746817588806,0.44260942935943604,-1.553850651,10,1.399999976158142
1714682787.2451186,-2.671575,0.2088599,16.67668,88153632,53.822837829589844,-118.9421768,0.44016218185424805,0.44634681940078735,0.3684839606285095,10,1.399999976158142
1714682787.2451282,-2.671575,0.2088599,16.67668,931196426,71.62400817871094,-102.1731567,0.4396612048149109,0.4427010416984558,6.531805038452148,10,1.399999976158142
1714682787.2451375,-2.671575,0.2088599,16.67668,823169270,135.1237793,-119.4840698,0.44074028730392456,0.4457189440727234,1.6826541423797607,10,1.399999976158142
1714682787.2451465,-2.671575,0.2088599,16.67668,938410564,120.91798400878906,-119.4484329,0.44069692492485046,0.4429604113101959,1.6198055744171143,10,1.399999976158142
1714682787.2451558,-2.671575,0.2088599,16.67668,674012579,85.50325012207031,-72.27130127,0.4402257800102234,0.46994373202323914,1.606705665588379,10,1.399999976158142
1714682787.245165,-2.671575,0.2088599,16.67668,979735227,58.14131164550781,-110.0270004,0.43923959136009216,0.44637686014175415,3.211127758026123,10,1.399999976158142
1714682787.245174,-2.671575,0.2088599,16.67668,56601720,59.86149215698242,-112.4804077,0.43946170806884766,0.44763708114624023,0.2884463667869568,10,1.399999976158142
1714682787.2451832,-2.671575,0.2088599,16.67668,589728429,57.950782775878906,-118.5904617,0.4386238157749176,0.44837111234664917,3.530867576599121,10,1.399999976158142
1714682787.2451923,-2.671575,0.2088599,16.67668,213984392,84.75165557861328,-75.96556091,0.43973442912101746,0.44371849298477173,1.4336029291152954,10,1.399999976158142
1714682787.2452013,-2.671575,0.2088599,16.67668,375875483,114.6811294555664,-115.6545258,0.4392945170402527,0.7692762017250061,0.14938704669475555,13,1.399999976158142
1714682787.2452106,-2.671575,0.2088599,16.67668,72069833,75.65929412841797,-113.8061752,0.44012612104415894,0.4443298578262329,2.5923285484313965,10,1.399999976158142
1714682787,-2.671575,0.2088599,16.67668,251213704,81.00562286376953,-158.3156738,0.44065311551094055,0.4428516924381256,1.9107142686843872,10,1.399999976158142
1714682787.2452288,-2.671575,0.2088599,16.67668,312307292,82.17548370361328,-151.2525635,0.44014230370521545,0.4393240213394165,1.7539070844650269,10,1.399999976158142
1714682787.245238,-2.671575,0.2088599,16.67668,369212369,79.60827637,-134.7186432,0.4405413269996643,0.44268709421157837,1.7452293634414673,10,1.399999976158142
1714682787.245247,-2.671575,0.2088599,16.67668,925182168,75.34925079345703,-68.36907959,0.44041872024536133,0.44052600860595703,2.666849374771118,10,1.399999976158142
1714682787.2452562,-2.671575,0.2088599,16.67668,17481966,72.16819,-105.5316315,0.43762922286987305,0.6501674652099609,3.0657336711883545,13,1.399999976158142
1714682787.352133,-2.672386,0.2086597,16.67546,172397197,106.24871063232422,-119.6254807,0.4399884045124054,0.4484456181526184,4.315972328186035,10,1.399999976158142
1714682787.3521514,-2.672386,0.2086597,16.67546,542186870,83.13678741455078,-98.30577087,0.4402446150779724,0.4446532428264618,1.3070478439331055,10,1.399999976158142
1714682787.3521616,-2.672386,0.2086597,16.67546,52312315,80.18718719482422,-133.6490173,0.43955379724502563,0.44158095121383667,1.8436603546142578,10,1.399999976158142
